原文: 第三章  骚灵  positive_prob: 0.689229  confidence: 0.309398  negative_prob: 0.310771  sentiment: 2.000000  
 原文:     “原来是这样啊。”  positive_prob: 0.473061  confidence: 0.461225  negative_prob: 0.526939  sentiment: 1.000000  
 原文:     草薙的双亲还健在，住在江户川区。3天前，他刚和母亲通了电话，商量做法事的事。  positive_prob: 0.353876  confidence: 0.213610  negative_prob: 0.646124  sentiment: 0.000000  
 原文:     “有件事找你商量，今天下午两三点左右，你能来一趟新宿吗？”  positive_prob: 0.239929  confidence: 0.466825  negative_prob: 0.760071  sentiment: 0.000000  
 原文:     “今天？马上？这么着急？”  positive_prob: 0.247902  confidence: 0.449107  negative_prob: 0.752098  sentiment: 0.000000  
 原文:     “确实很急，就这样说定了，反正你也没有约会对象。”  positive_prob: 0.194260  confidence: 0.568312  negative_prob: 0.805740  sentiment: 0.000000  
 原文:     “那就和老姐你约会？真够没劲的。”  positive_prob: 0.121854  confidence: 0.729213  negative_prob: 0.878146  sentiment: 0.000000  
 原文:     “不用害怕，我也没时间单独和你约会，我还带个女孩过去，你和她好好谈谈吧。”  positive_prob: 0.746539  confidence: 0.436753  negative_prob: 0.253461  sentiment: 2.000000  
 原文:     “哦？”听到女孩，草薙有些心动了，“你们是怎么认识的？”  positive_prob: 0.210465  confidence: 0.532299  negative_prob: 0.789535  sentiment: 0.000000  
 原文:     “她是我朋友的妹妹。”说完后，百合又补充了一句，“她可是个美女哟，听说过去还做过礼仪小姐呢，大约比你小5岁。”  positive_prob: 0.717842  confidence: 0.372982  negative_prob: 0.282158  sentiment: 2.000000  
 原文:     “唔？”草薙越发感兴趣了，“年龄倒无所谓。”  positive_prob: 0.129396  confidence: 0.712454  negative_prob: 0.870604  sentiment: 0.000000  
 原文:     “这么说你肯见她了？”  positive_prob: 0.228185  confidence: 0.492922  negative_prob: 0.771815  sentiment: 0.000000  
 原文:     “我有别的选择吗’她有什么烦心事吗？”  positive_prob: 0.160991  confidence: 0.642243  negative_prob: 0.839009  sentiment: 0.000000  
 原文:     “对，遇到了很大的麻烦。她把事情和我一说，我就觉得找你商量是最合适的，你一定要来啊，我相信你一定能帮上大忙的。”  positive_prob: 0.863730  confidence: 0.697177  negative_prob: 0.136270  sentiment: 2.000000  
 原文:     “好吧，知道了。那要谈的内容是什么呢？”  positive_prob: 0.271856  confidence: 0.395875  negative_prob: 0.728144  sentiment: 0.000000  
 原文:     “见面之后再慢慢说吧，总而言之是失踪事件。”  positive_prob: 0.379820  confidence: 0.155956  negative_prob: 0.620180  sentiment: 0.000000  
 原文:     “失踪？谁失踪了？”  positive_prob: 0.163747  confidence: 0.636117  negative_prob: 0.836253  sentiment: 0.000000  
 原文:     “她丈夫。”  positive_prob: 0.436414  confidence: 0.030191  negative_prob: 0.563586  sentiment: 0.000000  
 原文:     在新宿车站西面出口处一座高层宾馆的咖啡厅里，草薙和百合她们见了面。百合她们先到，一看草薙进来，百合就朝他挥手。旁边坐着一个女子，确实年轻漂亮，不过仍然有一种明显已为人妻的稳重气质。草薙心里琢磨着，她要是还没结婚可有多好。  positive_prob: 0.893824  confidence: 0.764052  negative_prob: 0.106177  sentiment: 2.000000  
 原文:     百合为他们作了介绍，那女子名叫神崎弥生。  positive_prob: 0.601642  confidence: 0.114761  negative_prob: 0.398358  sentiment: 2.000000  
 原文:     “在您休息的日子还打扰您，真是不好意思。”弥生低下了头。  positive_prob: 0.534630  confidence: 0.307397  negative_prob: 0.465370  sentiment: 1.000000  
 原文:     坐在旁边的百合说：“你不用跟他客气，反正他这会儿也没事可做。”  positive_prob: 0.515565  confidence: 0.688692  negative_prob: 0.484435  sentiment: 1.000000  
 原文:     “听说您丈夫失踪了？”草薙直接进入正题。  positive_prob: 0.247596  confidence: 0.449786  negative_prob: 0.752404  sentiment: 0.000000  
 原文:     “对。”弥生点头。  positive_prob: 0.460736  confidence: 0.214717  negative_prob: 0.539264  sentiment: 1.000000  
 原文:     “什么时候开始的？”  positive_prob: 0.360994  confidence: 0.197791  negative_prob: 0.639006  sentiment: 0.000000  
 原文:     “5天前。那天他去了公司，就再也没有回来。”  positive_prob: 0.277311  confidence: 0.383752  negative_prob: 0.722689  sentiment: 0.000000  
 原文:     “5天前……报警了吗？”  positive_prob: 0.127685  confidence: 0.716256  negative_prob: 0.872315  sentiment: 0.000000  
 原文:     “报过警了，可到现在，好像还没有什么线索……”她低着头答道。  positive_prob: 0.206927  confidence: 0.540163  negative_prob: 0.793073  sentiment: 0.000000  
 原文:     据她介绍，她的丈夫神崎俊之在一家保健器械公司做服务工程师，主要负责敬老院和康复中心等处的器械维修。她说，她丈夫很少在公司里面，工作时间基本上都开着轻型客货两用车跑来跑去的。据公司里的人说，他在5天前的下午离开公司，就连人带车一起失踪了。  positive_prob: 0.799546  confidence: 0.554546  negative_prob: 0.200454  sentiment: 2.000000  
 原文:     “公司把我丈夫可能到过的地方全都调查了一遍，他还是下落不明。他好像是在下午5点离开了八王子（东京西南部的一个市区——译者注）的一个敬老院，然后就不知去了哪里。  positive_prob: 0.222105  confidence: 0.506434  negative_prob: 0.777895  sentiment: 0.000000  
 原文:     弥生似乎在努力地使自己操持平静，这一点，从她努力压抑自己的声音就能感觉出来。不过草薙还是注意到她眼睛周围的红肿。  positive_prob: 0.698688  confidence: 0.330417  negative_prob: 0.301312  sentiment: 2.000000  
 原文:     “只要不是遇到交通事故就好……”百合有些不安地说。  positive_prob: 0.280084  confidence: 0.377591  negative_prob: 0.719916  sentiment: 0.000000  
 原文:     “虽然现在还不能断定，不过我觉得，发生交通事故的可能性比较低。”  positive_prob: 0.309149  confidence: 0.313001  negative_prob: 0.690851  sentiment: 0.000000  
 原文:     “是吗？”  positive_prob: 0.243616  confidence: 0.458630  negative_prob: 0.756384  sentiment: 0.000000  
 原文:     “因为接到失踪报告之后，警察首先要做的，就是对照全国的交通事故信息，每一起和轻型客贷两用车有关的交通事故应该都被排查过了，除非事故发生在非常偏僻的乡下。不过您的丈夫最后出现的地方可是八王子啊。”  positive_prob: 0.106620  confidence: 0.763067  negative_prob: 0.893380  sentiment: 0.000000  
 原文:     听了他的解释，百合点点头小声说：“说的也是。”  positive_prob: 0.462274  confidence: 0.245481  negative_prob: 0.537726  sentiment: 1.000000  
 原文:     “有没有可能，是您的丈夫离家出走了？这一点完全没有可能吗？”  positive_prob: 0.088789  confidence: 0.802690  negative_prob: 0.911211  sentiment: 0.000000  
 原文:     “不可能，”她摇头，“我想不出他这样做的任何理由，而且，会有人穿着一件单衣离家出走吗？”  positive_prob: 0.044136  confidence: 0.901920  negative_prob: 0.955864  sentiment: 0.000000  
 原文:     “那您家里有没有什么东西不见了？比如说存折之类的。”  positive_prob: 0.200062  confidence: 0.555418  negative_prob: 0.799938  sentiment: 0.000000  
 原文:     “警察也这么问过，我找了找，发现什么都没少，至少他没有带走任何值钱的东西。”  positive_prob: 0.194076  confidence: 0.568720  negative_prob: 0.805924  sentiment: 0.000000  
 原文:     “是吗？”草薙点点头。  positive_prob: 0.216937  confidence: 0.517918  negative_prob: 0.783063  sentiment: 0.000000  
 原文:     但这其实并不能完全排除他离家出走的可能性。草薙知道什么东西都不带就突然出走的人也有很多，而且那些有计划的失踪往往不会事先流露出意向，他们会巧妙地将银行存款转移，把家中的贵重物品一点一点地运走。  positive_prob: 0.073387  confidence: 0.836917  negative_prob: 0.926612  sentiment: 0.000000  
 原文:     “您说的我都明白了，”草薙说，“不过坦率地说，我觉得我也帮不上忙，既然您已经报警，我们还是等那边的消息吧。”  positive_prob: 0.129440  confidence: 0.712355  negative_prob: 0.870560  sentiment: 0.000000  
 原文:     “你怎么能这么不热心？”百合斜着眼瞪他。  positive_prob: 0.298017  confidence: 0.337741  negative_prob: 0.701983  sentiment: 0.000000  
 原文:     “我不过是个警察，我能做的事，当地警察察也会做；反过来说当地警察做不到的，我也一律做不到。”有句话被他咽了下去：我的本职工作是调查杀人案不是这种小事。  positive_prob: 0.021366  confidence: 0.952521  negative_prob: 0.978634  sentiment: 0.000000  
 原文:     百合沉默着，空气有些凝滞。草薙自顾自地喝着已经有些凉了的咖啡。  positive_prob: 0.427991  confidence: 0.048909  negative_prob: 0.572009  sentiment: 0.000000  
 原文:     “其实……”弥生抬起头，凝视着草薙的脸，“有一件事情，我比较怀疑。”  positive_prob: 0.090900  confidence: 0.798001  negative_prob: 0.909100  sentiment: 0.000000  
 原文:     “什么事？”  positive_prob: 0.222656  confidence: 0.505209  negative_prob: 0.777344  sentiment: 0.000000  
 原文:     “我丈夫离开八王子的敬老院后，可能顺便去了一个人家里。”  positive_prob: 0.459810  confidence: 0.196191  negative_prob: 0.540190  sentiment: 1.000000  
 原文:     “哦……在什么地方？”  positive_prob: 0.319798  confidence: 0.289338  negative_prob: 0.680202  sentiment: 0.000000  
 原文:     “以前，他做过净水器销售，经常去别人家里。”  positive_prob: 0.400476  confidence: 0.110054  negative_prob: 0.599524  sentiment: 0.000000  
 原文:     “然后呢？”  positive_prob: 0.365096  confidence: 0.188676  negative_prob: 0.634904  sentiment: 0.000000  
 原文:     “他好像和一个单身老太太关系密切，除了修净水器，也经常顺路到她家看看。据他说，那老太太腿脚不好使，心脏也不好，他忍不住对她比较关心。”  positive_prob: 0.242250  confidence: 0.461667  negative_prob: 0.757750  sentiment: 0.000000  
 原文:     “他不卖净水器以后，也经常去看她吗？”  positive_prob: 0.371459  confidence: 0.174537  negative_prob: 0.628542  sentiment: 0.000000  
 原文:     “大概每个月一次吧，有时候，还带回老太太送给他的点心包子。”  positive_prob: 0.541642  confidence: 0.167167  negative_prob: 0.458358  sentiment: 1.000000  
 原文:     “那个老太太住在哪里？”  positive_prob: 0.222685  confidence: 0.505145  negative_prob: 0.777315  sentiment: 0.000000  
 原文:     “府中。”  positive_prob: 0.512976  confidence: 0.740483  negative_prob: 0.487024  sentiment: 1.000000  
 原文:     弥生打开包，取出一张明信片放在桌上，上面写着漂亮的钢笔字，寄信人一栏写着“高野秀”，地址确实是府中。  positive_prob: 0.805582  confidence: 0.567960  negative_prob: 0.194418  sentiment: 2.000000  
 原文:     “您和高野女士联系过吗？”草薙翻着明信片问。  positive_prob: 0.260521  confidence: 0.421064  negative_prob: 0.739479  sentiment: 0.000000  
 原文:     “我给她家打过电话。”  positive_prob: 0.470045  confidence: 0.400907  negative_prob: 0.529955  sentiment: 1.000000  
 原文:     “她怎么说？”  positive_prob: 0.250853  confidence: 0.442548  negative_prob: 0.749146  sentiment: 0.000000  
 原文:     “这……”弥生低下头，看起来有些犹豫，然后又抬起头来，“她死了，就在几天前……”  positive_prob: 0.163699  confidence: 0.636224  negative_prob: 0.836301  sentiment: 0.000000  
 原文:     “这……”弥生低下头，看起来有些犹豫，然后又抬起头来，“她死了，就在几天前……”  positive_prob: 0.163699  confidence: 0.636224  negative_prob: 0.836301  sentiment: 0.000000  
 原文:     2  positive_prob: 0.511027  confidence: 0.779453  negative_prob: 0.488973  sentiment: 1.000000  
 原文:     推开帝都大学理工学院物理系第13研究室的门，就看到青白色的火焰喷出来。汤川穿着白大褂，端着煤气炉站在那里。  positive_prob: 0.613838  confidence: 0.141861  negative_prob: 0.386162  sentiment: 2.000000  
 原文:     “谁啊，连门都不敲就进来了！”汤川大声嚷嚷。因为煤气炉实在太吵了。  positive_prob: 0.033149  confidence: 0.926336  negative_prob: 0.966851  sentiment: 0.000000  
 原文:     “敲了，没人应！”草薙也大声喊。  positive_prob: 0.126987  confidence: 0.717807  negative_prob: 0.873013  sentiment: 0.000000  
 原文:     汤川马上把火熄灭了，把煤气炉放下，脱下白大褂。  positive_prob: 0.567025  confidence: 0.037833  negative_prob: 0.432975  sentiment: 2.000000  
 原文:     “太热了，看来这个实验不适合在室内做。”  positive_prob: 0.142547  confidence: 0.683230  negative_prob: 0.857453  sentiment: 0.000000  
 原文:     “实验？什么实验？”  positive_prob: 0.226331  confidence: 0.497041  negative_prob: 0.773669  sentiment: 0.000000  
 原文:     “一个非常简单的电气实验，你上小学时没做过吗，把电池和电灯泡接到一起，打开开关，电灯泡就会亮。就是这个实验。”汤川指着用来做实验的桌子说。  positive_prob: 0.225553  confidence: 0.498770  negative_prob: 0.774447  sentiment: 0.000000  
 原文:     如他所说，一个应该用来作电源的方形箱子和软式垒球大小的电灯泡，被两根电线连在一起。如果单是这些的话，和小学生的实验也没什么区别。但有一根电线和电灯之间连着几厘米长的璃璃棒。  positive_prob: 0.255102  confidence: 0.433107  negative_prob: 0.744898  sentiment: 0.000000  
 原文:     “这玻璃棒用来干什么？”草薙问。  positive_prob: 0.133246  confidence: 0.703897  negative_prob: 0.866754  sentiment: 0.000000  
 原文:     “导电。”汤川回答。  positive_prob: 0.254382  confidence: 0.434706  negative_prob: 0.745618  sentiment: 0.000000  
 原文:     “玻璃棒不能导电吧！难道这是特殊材料做的？”  positive_prob: 0.080255  confidence: 0.821655  negative_prob: 0.919745  sentiment: 0.000000  
 原文:     “你觉得呢？”汤川微笑着。这个年轻的物理学家就爱用答非所问的方式捉弄这个老同学，并且乐此不疲。  positive_prob: 0.592070  confidence: 0.093488  negative_prob: 0.407930  sentiment: 2.000000  
 原文:     “我不知道才问你嘛。”  positive_prob: 0.184830  confidence: 0.589267  negative_prob: 0.815170  sentiment: 0.000000  
 原文:     “可以先动动脑子再问啊。只要把开关打开不就知道了。对，箱子上面就是开关。”  positive_prob: 0.401261  confidence: 0.108308  negative_prob: 0.598739  sentiment: 0.000000  
 原文:     草薙小心翼翼地接通了电路，由于担心意外，他甚至摆好了逃跑的架势。但是什么也没有发生。  positive_prob: 0.465077  confidence: 0.301538  negative_prob: 0.534923  sentiment: 1.000000  
 原文:     “什么呀，哪有什么事？”  positive_prob: 0.142500  confidence: 0.683333  negative_prob: 0.857500  sentiment: 0.000000  
 原文:     “那不是什么特殊材料做成的，就是一般的玻璃棒。玻璃棒是绝缘体，电流当然不能通过了。”  positive_prob: 0.126642  confidence: 0.718574  negative_prob: 0.873358  sentiment: 0.000000  
 原文:     “那你……”  positive_prob: 0.273836  confidence: 0.391476  negative_prob: 0.726164  sentiment: 0.000000  
 原文:     “但是，如果这样啦，会出现什么情形呢？”  positive_prob: 0.293102  confidence: 0.348662  negative_prob: 0.706898  sentiment: 0.000000  
 原文:     汤川打开打火机，点燃了煤气炉。由于调节了空气量，摇曳的火焰逐渐变成了尖尖的青白色火苗。他将火焰靠近玻璃棒，玻璃棒下面垫着砖头。  positive_prob: 0.702744  confidence: 0.339431  negative_prob: 0.297256  sentiment: 2.000000  
 原文:     玻璃棒被煤气炉的火焰一加热，开始变红，好像马上就要融化了似的。过一会儿，令人吃惊的事发生了，电灯泡一下子亮了，也就是说，有电流通过了。草薙发出了惊叹。  positive_prob: 0.365522  confidence: 0.187728  negative_prob: 0.634478  sentiment: 0.000000  
 原文:     “玻璃的主要成分是硅和氧，在固体状态下，这两种元素牢牢地结合在一起，但如果受热融化，它们的结合程度就没那么牢固了，带正电的硅离子流向负极，带负电的氧离子流向正极，就导电了。”  positive_prob: 0.562654  confidence: 0.028119  negative_prob: 0.437346  sentiment: 2.000000  
 原文:     草薙不是很明白汤川的意思，但他知道，眼前融化了一半的玻璃棒和平时看到的玻璃棒完全不同。  positive_prob: 0.175118  confidence: 0.610848  negative_prob: 0.824882  sentiment: 0.000000  
 原文:     汤川灭掉了煤气炉，草薙想实验大概结束了，玻璃棒应该恢复原状，电流不再能通过。但他想错了，玻璃棒仍然发着强光，电灯仍然亮着。  positive_prob: 0.248269  confidence: 0.448292  negative_prob: 0.751731  sentiment: 0.000000  
 原文:     “一旦产生电流，玻璃棒自身就不断发热，继续导电，不再需要煤气炉加热了。”  positive_prob: 0.098352  confidence: 0.781440  negative_prob: 0.901648  sentiment: 0.000000  
 原文:     “噢，怎么感觉像惯犯的心理呢？”  positive_prob: 0.367662  confidence: 0.182974  negative_prob: 0.632338  sentiment: 0.000000  
 原文:     “此话怎讲？”  positive_prob: 0.229785  confidence: 0.489366  negative_prob: 0.770214  sentiment: 0.000000  
 原文:     “最初有特定的犯罪动机，在那种动机的作用下，头脑一冲动，便走上了犯罪道路。而一旦迈出这一步，头脑就更加发热，不顾后果，开始了新的犯罪，这就是典型的恶性循环，等回过头来再看，最初的动机已经微不足道了。”  positive_prob: 0.584970  confidence: 0.077711  negative_prob: 0.415030  sentiment: 2.000000  
 原文:     “哈哈，”汤川笑着，“原来如此，果然有些相似。”  positive_prob: 0.876011  confidence: 0.724469  negative_prob: 0.123989  sentiment: 2.000000  
 原文:     “其实只要能适时关上开关就好了。”  positive_prob: 0.549142  confidence: 0.017168  negative_prob: 0.450858  sentiment: 1.000000  
 原文:     “是啊，如果做不到这一点，就会变成这样了。”  positive_prob: 0.277158  confidence: 0.384093  negative_prob: 0.722842  sentiment: 0.000000  
 原文:     汤川指着玻璃棒，发出强烈红光的玻璃棒，终因自身的热量熔断了，电灯泡也熄灭了。  positive_prob: 0.101734  confidence: 0.773926  negative_prob: 0.898266  sentiment: 0.000000  
 原文:     “自取灭亡。”  positive_prob: 0.439330  confidence: 0.023711  negative_prob: 0.560670  sentiment: 0.000000  
 原文:     在距离大学步行几分钟远的地方，有一个叫“美福”的小酒馆，主要顾客是学生，菜单上大多是套餐，种类也很丰富。草薙以前也曾经常光顾这里，只是没想到这把年纪了还会再来这里。但汤川坚持说，这里就足够了。没办法，只能过来了。  positive_prob: 0.962390  confidence: 0.916422  negative_prob: 0.037610  sentiment: 2.000000  
 原文:     草薙今天回母校，没有别的事，就是想和汤川喝点酒。两个人和以前一样坐在前台里面的座位上。  positive_prob: 0.285323  confidence: 0.365949  negative_prob: 0.714677  sentiment: 0.000000  
 原文:     谈了一会儿老同学的近况，作为闲聊的谈资，草薙讲起了白天和神崎弥生见面的事。汤川倒也没有表现出特别的关心，但他还是说了句：“她说的那个高野家，你们可以去调查。”  positive_prob: 0.088036  confidence: 0.804364  negative_prob: 0.911964  sentiment: 0.000000  
 原文:     “你也这么想？”  positive_prob: 0.230230  confidence: 0.488378  negative_prob: 0.769770  sentiment: 0.000000  
 原文:     “我有些怀疑那一伙亲戚。”  positive_prob: 0.102268  confidence: 0.772738  negative_prob: 0.897732  sentiment: 0.000000  
 原文:     “说的也是，”草薙给汤川的杯子里倒满啤酒，把剩下的倒进自己的杯子里。  positive_prob: 0.059789  confidence: 0.867136  negative_prob: 0.940211  sentiment: 0.000000  
 原文:     据神崎弥生讲，她往高野家打电话时，是一个男的接的，那人自称是高野的亲戚，神崎休生打听自己丈夫有没有去过那里，对方回答说不如道，还说伯母去世了，现在非常忙，说完马上就把电话挂了。  positive_prob: 0.020258  confidence: 0.954982  negative_prob: 0.979742  sentiment: 0.000000  
 原文:     弥生还是有些怀疑，就直接去了高野家。一个三四十岁的男人出来接待她，她觉得，那不是接她电话的那个男子。  positive_prob: 0.023429  confidence: 0.947935  negative_prob: 0.976571  sentiment: 0.000000  
 原文:     弥生给他看神崎俊之的照片，问他最近这个人有没有来过。那个男人看也不看就说，最近谁也没来过。她还想接着再问，那男人已不耐烦地皱起了眉头，那种感觉就像在说——你烦不烦啊，我都说了不知道，你要存心找茬，我就不客气了。  positive_prob: 0.017481  confidence: 0.961153  negative_prob: 0.982519  sentiment: 0.000000  
 原文:     没办法，弥生离开了高野家，向周围邻居打听。她得知高野家现在住着几个男女，他们两个月前就出入这里，不知什么时候开始住下了。高野秀生前给邻居介绍过，说是她的侄子夫妇来了，她一直独居，比较寂寞，说起这事时显得挺开心。  positive_prob: 0.639142  confidence: 0.198094  negative_prob: 0.360858  sentiment: 2.000000  
 原文:     据说高野秀的死困是心脏麻痹，她的葬礼是在街道的活动室挺低调地举行的。但是有一点让弥生一直很怀疑，那就是高野秀死的那天，也正是俊之失踪的那一天。  positive_prob: 0.375065  confidence: 0.166523  negative_prob: 0.624935  sentiment: 0.000000  
 原文:     “要展开调查，是需要名义的。”草薙说，“像现在这样，我们无法采取行动，至少不能当刑事案件来办。”  positive_prob: 0.082627  confidence: 0.816386  negative_prob: 0.917373  sentiment: 0.000000  
 原文:     “在我的朋友中，有人非常讨厌推理小说，”汤川把海参送进嘴里，“就因为他们觉得犯人都很愚蠢，为了瞒过警察花那么多功夫研究杀人方法，但对怎么处理尸体，却根本不动大脑。其实他们只要把尸体藏好，别人就不会知道发生了什么事，警察也不会去搜查了。”  positive_prob: 0.011593  confidence: 0.974237  negative_prob: 0.988407  sentiment: 0.000000  
 原文:     “你哪里是说朋友啊，不就是说你自己吗？”  positive_prob: 0.068381  confidence: 0.848042  negative_prob: 0.931619  sentiment: 0.000000  
 原文:     “哦，是吗？”汤川一口气把啤酒喝完了。  positive_prob: 0.594388  confidence: 0.098639  negative_prob: 0.405612  sentiment: 2.000000  
 原文:     “哦，是吗？”汤川一口气把啤酒喝完了。  positive_prob: 0.594388  confidence: 0.098639  negative_prob: 0.405612  sentiment: 2.000000  
 原文:     3  positive_prob: 0.487468  confidence: 0.749365  negative_prob: 0.512532  sentiment: 1.000000  
 原文:     弥生给草薙打电话已经离上次见面有两星期了。在这两星期里，草薙什么忙也没帮过她，因为有一个案子的犯人被抓捕了，他一直忙着调查取证。  positive_prob: 0.596608  confidence: 0.103573  negative_prob: 0.403392  sentiment: 2.000000  
 原文:     “对不起，本想去看看你的，不过最近一直很忙……”草薙找起了借口，“警察还没有告诉你什么新的进展吗？”  positive_prob: 0.025615  confidence: 0.943077  negative_prob: 0.974385  sentiment: 0.000000  
 原文:     “嗯，我问过他们一次，只得到一些含糊的回答。”  positive_prob: 0.289273  confidence: 0.357170  negative_prob: 0.710727  sentiment: 0.000000  
 原文:     “是吗？”  positive_prob: 0.243616  confidence: 0.458630  negative_prob: 0.756384  sentiment: 0.000000  
 原文:     其实他也想到了会是这样。警察一般只有在发现身份不明的死者时，才会联想到失踪者。  positive_prob: 0.128423  confidence: 0.714615  negative_prob: 0.871577  sentiment: 0.000000  
 原文:     “草薙先生，我去过高野家几次。”弥生有点犹豫地说。  positive_prob: 0.112969  confidence: 0.748957  negative_prob: 0.887031  sentiment: 0.000000  
 原文:     “发现什么了吗？”  positive_prob: 0.127350  confidence: 0.717001  negative_prob: 0.872650  sentiment: 0.000000  
 原文:     “倒不能说有什么发现，只是有一件比较奇怪的事……”  positive_prob: 0.139472  confidence: 0.690063  negative_prob: 0.860528  sentiment: 0.000000  
 原文:     “你说的奇怪是指……”  positive_prob: 0.253775  confidence: 0.436056  negative_prob: 0.746225  sentiment: 0.000000  
 原文:     “那些人每天晚上都出去，而且非常准时都在同一个时间。”  positive_prob: 0.760644  confidence: 0.468099  negative_prob: 0.239356  sentiment: 2.000000  
 原文:     “等一下，神崎夫人，难道你每天晚上都去监视他们家？”  positive_prob: 0.183685  confidence: 0.591811  negative_prob: 0.816315  sentiment: 0.000000  
 原文:     弥生沉默了，只从电话里传来轻微的呼吸声。  positive_prob: 0.211384  confidence: 0.530257  negative_prob: 0.788616  sentiment: 0.000000  
 原文:     “请别介意，我不是要责怪你，”草薙急忙解释，“我是想知道你为什么对那户人家那么在意。”  positive_prob: 0.145038  confidence: 0.677693  negative_prob: 0.854962  sentiment: 0.000000  
 原文:     “因为……直觉。”  positive_prob: 0.355090  confidence: 0.210912  negative_prob: 0.644910  sentiment: 0.000000  
 原文:     “直觉？”  positive_prob: 0.335065  confidence: 0.255412  negative_prob: 0.664935  sentiment: 0.000000  
 原文:     “您可能觉得比较可笑吧，居然有人跟刑警谈直觉这种东西。”  positive_prob: 0.073113  confidence: 0.837526  negative_prob: 0.926887  sentiment: 0.000000  
 原文:     “我没那个意思……”  positive_prob: 0.154806  confidence: 0.655988  negative_prob: 0.845194  sentiment: 0.000000  
 原文:     “我去过我丈夫最后去的那家位于八王子的敬老院。在那里，我见到了那天和我丈夫交谈过的一个老太太，她说，我丈夫说了很多关心她的话，让她非常开心；听了这话，我凭直觉断定，他在回去的路上不可能不去高野家，因为他去敬老院时，一定会想起高野秀女士。”  positive_prob: 0.740306  confidence: 0.422902  negative_prob: 0.259694  sentiment: 2.000000  
 原文:     这次轮到草薙陷入了沉默。弥生的话很有说服力，她的判断也确实源于直觉。  positive_prob: 0.661728  confidence: 0.248285  negative_prob: 0.338272  sentiment: 2.000000  
 原文:     而这些并非真的没有根据，或许可以说它是理论性的直觉，要是汤川听了这话估计会受不了。  positive_prob: 0.081296  confidence: 0.819343  negative_prob: 0.918704  sentiment: 0.000000  
 原文:     “你刚才说，他们每天晚上都在同一时刻出去，是吧？”草薙问，“你知道他们去哪儿了吗？”  positive_prob: 0.104514  confidence: 0.767747  negative_prob: 0.895486  sentiment: 0.000000  
 原文:     “地方我是知道了，但是，我觉得有些害怕，所以……”她有些支吾。  positive_prob: 0.650019  confidence: 0.222265  negative_prob: 0.349981  sentiment: 2.000000  
 原文:     草薙察觉到了她的想法，也明白了她打这个电话的用意。  positive_prob: 0.376689  confidence: 0.162913  negative_prob: 0.623311  sentiment: 0.000000  
 原文:     “知道了，”他说，“明天晚上我有时间，我们一起去看看吧。”  positive_prob: 0.697267  confidence: 0.327259  negative_prob: 0.302733  sentiment: 2.000000  
 原文:     第二天晚上7点半，草薙和弥生坐在一辆红色的小汽车里。这是神崎家的私家车，但她说，俊之很少开这辆车。  positive_prob: 0.269849  confidence: 0.400334  negative_prob: 0.730151  sentiment: 0.000000  
